filename,ACI,ADI,Bio_Energy,Spectral_Centroid_Mean,Spectral_Flatness_Mean,ZCR_Mean,RMS_Mean,Event_Count,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
EF_03.09.2024_20240903_203741.WAV,753.8551,0.500402423538188,27854.348762898237,3183.465473575508,0.008369421082073412,0.48542437637061403,0.0076925,704,-831.4032780796663,-43.42047290572425,-290.81563902092023,1.485895061774731,-69.75884388375259,62.53128599260278,25.658397057617773,19.020082953807766,11.960886801420195,-38.636316760587306,17.74033002516769,-11.38494420886382,7.577348208436877
EF_03.09.2024_20240903_203800.WAV,665.3027,0.6109928459668559,112487.9207345537,3236.4612731153898,0.008387663829183807,0.4936537980500745,0.007453574,2743,-780.8362180185376,-24.844600166030244,-175.30346364556442,8.41118268887772,-14.991095212220173,37.89452371624582,30.154425606267463,-3.5386263265961913,-0.895892054040445,-32.48537317536472,4.827567246220623,8.495005213553586,3.1699959169921685
EF_03.09.2024_20240903_203900.WAV,634.57697,0.44701418433473905,30122.405619599514,3345.198795067038,0.009498519800312934,0.5248634412230082,0.0017718531,2745,-1032.7971066753876,-80.70249408785583,-373.0494054007782,17.965738338727405,-116.05641184434872,77.20362905609319,13.643647860530576,28.63772652637379,23.364294454577077,-23.860235173160813,20.024812862999188,-14.3286837492824,11.487078189104182
EF_03.09.2024_20240903_204000.WAV,575.37134,1.0133447590885447,25500.271792680258,3391.969001095366,0.010077896240510649,0.5363876785880491,0.0014365809,2734,-1103.8741864290475,-98.53656433304457,-436.56738076919595,15.093347884155211,-167.83140713337338,78.79183736421483,-18.48801656038323,35.970534701556105,11.718168376033654,-8.664875331810476,22.856039731865646,-5.293964754806834,17.89364385446578
EF_03.09.2024_20240903_204100.WAV,555.9671,1.059882099290728,24979.094223655375,3401.434066394912,0.010207692430167122,0.5385407698482875,0.0014087681,2746,-1074.2308675684048,-90.6809854646958,-392.2864297841266,20.95316286334111,-134.32337505099173,78.47447249907441,2.2315166193303986,30.08534486230859,21.49699095741054,-15.27290526448102,23.229532965616094,-12.714183129116497,13.709471796000182
EF_03.09.2024_20240903_204200.WAV,540.9314,1.0895937666392244,24654.74066760979,3405.1544255382546,0.01024629769428149,0.5388501721891288,0.0013753024,2724,-1114.7282299505073,-101.44977840523744,-443.52499840450014,14.961641815729424,-175.21871368695253,78.73381910141437,-23.74070796753383,36.03872485132001,10.25518361684727,-5.670554981401484,21.91608952659742,-4.3858972210290785,18.57980642950902
EF_03.09.2024_20240903_204300.WAV,543.5778,1.0741408696946992,24398.970161924546,3408.412631658413,0.010306292702988832,0.5402764769871556,0.0013578553,2745,-1117.3676440017127,-102.1720128617287,-444.6068383479969,14.945961557681517,-176.20229032946528,78.78122989785979,-24.651958863486858,36.32028837019993,10.094907398555103,-5.594039790750804,21.662489418869004,-4.045788564666738,18.384724172117348
EF_03.09.2024_20240903_204400.WAV,519.64764,1.0878946755845678,24349.841937407447,3408.754725411237,0.010347003980970411,0.5404691717470216,0.0013548096,2761,-1120.8819987557586,-103.20549690266898,-448.8355763967347,14.200013292293969,-179.85366927309636,78.43096605859348,-27.14303211652453,36.90644080224927,8.343188903521721,-4.304002167508415,21.32562200733248,-3.364909519033749,18.38118874744556
EF_03.09.2024_20240903_204500.WAV,531.5443,1.0886039643365186,24554.886786692925,3403.9551683975096,0.01022124007614318,0.5395031529225615,0.0013725267,2741,-1120.152594208689,-102.83018270638898,-449.332444494595,13.998892470362142,-179.48477709762855,78.7109840082484,-26.772973516874718,36.42798062102681,8.080244946257876,-4.447449976473566,21.58482828780909,-3.2275158423415338,18.6799471753353
EF_03.09.2024_20240903_204600.WAV,520.05493,1.083263217019471,24210.030190453483,3413.2317209816797,0.01032170112322769,0.5412817619136262,0.0013437503,2737,-1120.5127557354792,-103.37980665589751,-446.9659305220404,14.878765664607853,-178.66399939985058,78.80936974885576,-26.010640229844064,36.52791197335581,9.180556109830187,-4.489359196476555,21.730892764995566,-3.872547440300333,18.066204623144277
