filename,ACI,ADI,Bio_Energy,Spectral_Centroid_Mean,Spectral_Flatness_Mean,ZCR_Mean,RMS_Mean,Event_Count,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
OSP_1_26_08_24_20240826_203400.WAV,649.88153,1.5518286996232016,237260.81628636026,10604.670002676157,0.003425452287254104,0.6123766310671542,0.005661674,8255,-853.1417199223418,-101.74100357005302,-201.04419520726623,93.9275535667417,-13.490589574428835,56.24698511569365,-9.651198247839393,-35.51546092749399,13.099633289329686,-16.968884830242445,25.444935884064353,-5.985097705929532,-0.19415800381008613
OSP_1_26_08_24_20240826_203500.WAV,633.34503,1.7327480550334218,273603.1275823545,10590.114234283228,0.0033391373668447055,0.6112574800531915,0.0062835733,8223,-862.0816369033973,-113.31469280440201,-227.7639799295925,97.06381746105848,-18.962407290968233,68.08122942089942,-12.031082034979447,-33.94599419733312,11.40464891736905,-19.48224039339008,26.920405016232554,-8.520680777272611,3.7068444396223543
OSP_1_26_08_24_20240826_203700.WAV,715.7162,1.5204774395980172,241095.73426981675,10516.892350605403,0.0038995127372569924,0.60513916015625,0.005883378,8224,-825.0130537121627,-95.64333785930197,-195.88657436532884,87.66334136304398,-11.051847113728899,55.063655628868936,-10.182220799468675,-35.47060005963344,14.025117650503725,-15.01776753031046,23.803152591372587,-6.833066431752572,-0.5492209581367107
OSP_1_26_08_24_20240826_203600.WAV,652.02277,9.457406114017602e-305,155830.5183574628,10620.872353203293,0.0032628201110193127,0.6129169869930187,0.0035548592,8247,-916.2367401262305,-135.29669023822737,-270.382035661889,105.8016280984952,-27.90045260510176,86.06877891150965,-11.184307956261975,-27.951045036666958,8.790390457703555,-24.76657589814134,25.91913796903759,-13.163016194023733,9.382534438596629
OSP_1_26_08_24_20240826_203900.WAV,668.6246,1.8513984821147158,94138.62429757722,10512.180778314381,0.0037128990680925437,0.6052188954454787,0.0020346364,8254,-1001.9220222350754,-145.28783068367167,-308.8187356413382,105.33199601643791,-34.17177601275771,96.63723271035535,-6.67095455746046,-19.285394535701762,7.5305593817703915,-29.495234954868945,23.450839444258435,-15.960900630426005,8.465974486313613
OSP_1_26_08_24_20240826_203800.WAV,551.1498,1.9459101490553132,93135.58486495711,10480.796019333764,0.003951080597906788,0.6022702480884309,0.0019872556,8225,-1125.307082082769,-201.3828615622321,-456.5190164438488,86.8009896488585,-117.40525565100872,124.11194771643488,-34.612736382913226,24.61951181693233,4.201695036572262,0.6986921322002967,21.7554324221499,-9.91532385970741,4.889194405817694
OSP_1_26_08_24_20240826_204100.WAV,533.6273,1.9459101490553132,92369.5775965827,10510.09794811845,0.0036389457068443038,0.6046865909657579,0.0019720609,8208,-1162.607753735266,-223.46981282833093,-498.1821865207261,79.73035828926801,-143.34891027332574,129.14245649507825,-46.66580542502854,36.15670813896904,-1.8938893928574447,10.994210832201672,18.48366104124133,-2.0595837360724043,3.476443765638247
OSP_1_26_08_24_20240826_204000.WAV,536.6672,1.9459101490553132,92373.5041509197,10511.253219749804,0.00365114196540954,0.6047746374251994,0.0019727077,8208,-1161.0823509791173,-222.56016829289266,-496.2373266604804,80.24249533686196,-142.2579950912464,128.83191843775276,-46.376653707598585,35.56918090954867,-1.7400298184677547,10.651511903941289,18.4973475403059,-2.41604525747056,3.526774463708899
OSP_1_26_08_24_20240826_204300.WAV,532.4783,1.9459101490553132,92303.46843196085,10511.713040773555,0.0036160732533004314,0.6047028237200798,0.0019707247,8228,-1157.2812791319243,-221.0257344346535,-490.77815244119756,81.57433504752949,-137.32923874449722,129.84422922279424,-42.4271895342743,35.19108045087314,0.4284013711038887,9.13485253087525,18.742567425974322,-4.583005410961856,2.8718895779516798
OSP_1_26_08_24_20240826_204200.WAV,526.939,1.9459101490553132,92399.47629294824,10512.448346271149,0.0036157275069306585,0.6046671116605719,0.00197269,8220,-1162.7412930667886,-223.79946309184936,-498.0341895886262,80.04827852895805,-142.81241491297732,129.66678720899816,-45.91637860865898,36.292311515519394,-1.2322322637373115,11.018615843832487,18.36619603416637,-2.477089331254381,3.286536711944815
OSP_1_26_08_24_20240826_204500.WAV,561.7145,0.6365141682948128,92908.23410803199,10508.206929464817,0.0036600434745524906,0.6049121613198138,0.0019909134,8197,-1068.7410543869225,-176.00676107643739,-383.7713262655854,100.48467031663891,-69.98718888233506,117.00829090913192,-13.101928297685065,4.8362662519858635,8.246406203764954,-19.62625812902512,20.88798371603773,-20.477605210727198,6.282097146637348
OSP_1_26_08_24_20240826_204400.WAV,535.568,1.9459101490553132,92547.44891093885,10505.95348148336,0.003625211683666581,0.6043425864361702,0.0019755608,8221,-1158.0302087423536,-221.17710138473637,-493.1631334430551,80.644156091442,-139.59596132423118,128.8836482069726,-43.71792716285204,35.83211571431864,0.5350415657989854,10.51456866152017,19.099101499823348,-3.549330092373656,3.2723187910976033
OSP_1_26_08_24_20240826_204600.WAV,576.7193,0.9813624386790428,93670.43019176244,10501.68367783185,0.0037130446820295604,0.6041875311668883,0.0020135818,8219,-1065.906875417871,-173.78767245041942,-382.68552567426457,99.77028468593923,-71.10508686819202,114.86051520226518,-14.284152415190642,4.116227449919608,9.220518391696118,-18.489322228467156,22.680799444436218,-19.322334110892747,6.545336742333392
OSP_1_26_08_24_20240826_204700.WAV,533.41064,1.9459101490553132,92634.04662613929,10502.65997400376,0.0037405075911473708,0.6039755963264628,0.001976279,8229,-1158.593849854416,-219.94643434084688,-496.4439531968757,77.93374651763364,-146.21262123042834,125.09941382051066,-48.8712421106629,35.92222438099475,0.9798391414411103,15.05518112977738,22.913312967972594,0.21116863887487092,3.695555787767312
OSP_1_26_08_24_20240826_204900.WAV,523.95337,1.9459101490553132,92372.62754516632,10513.077111864484,0.003612720391102098,0.6047502233626995,0.0019727626,8224,-1146.143177858061,-215.56624320113193,-476.8352219300496,84.76367234459359,-127.40561794853754,129.30246128655293,-36.74955465881699,32.724607608071445,3.1575837505679156,5.8030930552952285,20.003478747754563,-7.580324472199291,3.1087692107317975
OSP_1_26_08_24_20240826_204800.WAV,533.17633,1.9459101490553132,92315.04419336289,10512.397956772198,0.003629867063021328,0.6048337246509309,0.0019715657,8187,-1136.9322165633268,-210.40899087593706,-465.172362539416,87.25118626603823,-119.61443596491341,128.61179957991027,-32.7637978115673,29.666933605947392,4.707193543124675,2.3285553622991997,20.455762163409002,-10.209088589793739,3.389526177468222
OSP_1_26_08_24_20240826_205000.WAV,527.22986,1.9459101490553132,92376.67648537224,10509.708232306806,0.0035856272131024325,0.604620361328125,0.0019730902,8239,-1144.6989155089368,-214.85999665097583,-474.5855863273731,85.66537457159365,-124.62661094012422,130.07192946145813,-34.988592999140494,32.03964486703202,3.3313913245269653,4.257955531457049,19.221260158890217,-9.017301275591334,2.863518974021904
OSP_1_26_08_24_20240826_205100.WAV,553.1129,1.9459101490553132,92594.038900084,10511.868473960527,0.003587931931949278,0.6044759547456782,0.0019817837,8216,-1103.8951355960671,-194.1270251573695,-424.2228251975041,95.54436901625519,-91.65480580026751,125.76149936943563,-19.704670819119695,18.120475295919277,7.2407310107370755,-10.791718745588136,19.734670441068577,-18.245912251115,3.9331150404738078
OSP_1_26_08_24_20240826_205300.WAV,527.5295,1.9459101490553132,92229.67482811208,10514.255240359735,0.003581927732964532,0.6049544963430851,0.0019698087,8246,-1150.9056344228054,-218.0169374001008,-481.99576011790293,83.98552097814321,-130.34305877170533,130.1909601364383,-37.86568712544965,33.89344756113341,2.2748614574301387,6.4826560096404355,19.27298623826573,-7.010060678619416,2.9308538571008866
OSP_1_26_08_24_20240826_205200.WAV,524.20325,1.9459101490553132,92283.938380208,10514.476262558213,0.003580630475099197,0.6050850076878325,0.001970873,8200,-1158.8590437299895,-222.090789223112,-492.44178987999965,81.35346195289922,-138.26296817642654,129.94985306114253,-42.77338932077896,36.16949315189829,0.6929845906319042,9.732959560211434,19.32000515357865,-4.031804792620383,2.746672696395811
OSP_1_26_08_24_20240826_205500.WAV,515.5642,1.4095199290602043,92271.55553236081,10513.660176281279,0.0035700092262944483,0.6049116418716756,0.0019709186,8245,-1164.3589774930201,-224.8877413129019,-499.3272105237197,79.73429484968507,-143.1679228042763,129.93874427958536,-45.54485808867865,37.168362344679124,-0.6454264088086553,11.85513013960436,18.83944143603426,-2.3445612816309906,2.970459657320571
OSP_1_26_08_24_20240826_205400.WAV,597.93524,1.7115317582161984,93027.74756673446,10510.213396323104,0.003587276937382643,0.604761651221742,0.0020010753,8166,-1035.3911504052253,-160.35584865355082,-344.08318953681686,104.82146898045352,-48.48303333817994,107.7610020849225,-7.673358266625474,-8.4648427619828,7.034139558704686,-27.385504865244584,21.42806990110844,-19.689132288334733,8.031568780118887
OSP_1_26_08_24_20240826_205600.WAV,521.63354,1.9459101490553132,92121.47256528313,10512.618367755971,0.0035790047797585644,0.6047094466838431,0.00196695,8199,-1161.6274012738531,-223.36829756779713,-495.5179336358955,80.83160461708209,-140.04297679441422,130.16607244119848,-43.38663947063826,36.55846034378554,-0.1791171875577294,10.36417148134672,18.636879897172005,-3.625788797496543,2.992081526146107
OSP_1_26_08_24_20240826_205700.WAV,542.8436,1.7685407811881704,93200.40778993203,10513.109006980878,0.003582015780763741,0.6048909938081782,0.0020086076,8211,-1008.3234530085997,-147.72253024003876,-314.1865101489417,105.70651441270702,-35.98337525481509,98.36509462693103,-6.629548964135228,-17.749979999224806,7.224244423146544,-29.66178086315325,23.237285244973176,-16.513086366843062,8.462870631916092
