filename,ACI,ADI,Bio_Energy,Spectral_Centroid_Mean,Spectral_Flatness_Mean,ZCR_Mean,RMS_Mean,Event_Count,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
OSP_3_27.08.2025_20250827_203617.WAV,738.2531,1.5921787877834244,115411.08233792616,10599.70490797844,0.0034723000304042926,0.610958625024057,0.004517515,5695,-713.0193449427629,-50.514061924562625,-90.44004584625647,57.82377495839649,-2.6131682480897194,16.4096888386445,-6.143132467008325,-23.433810288899167,14.529490037661361,-3.4566193074640257,11.341189631994498,-5.196154105847013,-8.224383083362584
OSP_3_27.08.2025_20250827_203700.WAV,652.40393,1.446450955993626,694728.3830151192,10693.56280082251,0.003064970290184197,0.6189054448553857,0.017813636,8230,-675.3189239620361,-91.20474765810597,-166.14456940046932,80.37835994112726,-16.69920105671929,50.39965500093382,-11.998399514756912,-26.93637387637232,11.635451028841304,-11.255713527774226,24.116242332068037,-12.695204023159398,-2.2723484650132373
OSP_3_27.08.2025_20250827_203800.WAV,873.08044,0.6911927820032008,140236.0523295634,10543.268499500356,0.004250812043608751,0.6089338586685505,0.0032411434,8197,-852.7586113018054,-104.77973736548407,-211.37178929346933,92.59272043833155,-14.531451239911044,62.65031249343015,-7.180161464462822,-31.891401978752363,10.669723139256243,-22.012699903123327,24.886593758862876,-8.25487297040898,3.1767454140069837
OSP_3_27.08.2025_20250827_203900.WAV,675.5646,1.272501164487471,102507.61625726352,10600.126858428917,0.00360669313360241,0.6125705150847739,0.0022287455,8209,-972.7285636384271,-144.33655925529322,-291.59942410387197,107.82299703323628,-31.56831918647149,93.13333828135777,-8.448944196929105,-21.0067805480174,5.658778768770208,-28.58321656065827,24.379325181211108,-15.068314582275255,9.659847157974433
OSP_3_27.08.2025_20250827_204000.WAV,620.09973,1.548601405379569,108713.96487734246,10628.97056480907,0.0034283185721814104,0.6136943411319814,0.0024135995,8244,-1025.510245109181,-174.55021858254844,-353.87393206738335,108.07054472285964,-57.37345139124013,114.07661740163671,-12.096626811911626,-1.4081759441033064,4.248732200110262,-24.52747365477759,20.287219707539073,-20.31408184750534,8.494377418992638
OSP_3_27.08.2025_20250827_204100.WAV,573.0945,1.2179975035331703,99547.99220795376,10598.091799729124,0.0035580710874703416,0.6119221139461436,0.0021386251,8231,-1074.2385551349946,-192.52260159687782,-401.0835958758445,100.611946733352,-81.99822351284458,124.21832667897816,-17.99952789815867,14.112774313216827,4.5566903133487475,-13.999594716657517,18.856588270292075,-19.94428130637094,5.839134303765119
OSP_3_27.08.2025_20250827_204200.WAV,759.77264,1.892841446704311,104224.5434844746,10590.15679171365,0.0035567946249415263,0.6117658899185505,0.002319721,8261,-955.5879579297601,-134.98111399577417,-271.7558465340942,106.72098518922502,-24.808730151251122,84.81492434787525,-8.549538302398503,-25.78981100426353,6.149371886472669,-27.21626960705844,25.749160748231645,-12.649743051449212,9.191022300773309
OSP_3_27.08.2025_20250827_204300.WAV,561.5365,0.6519637927456274,100085.54552132015,10604.051934121953,0.0034891492281522844,0.6123450745927527,0.0021589198,8216,-1071.8486438437951,-191.84066914852227,-398.3744705227382,101.5634640896264,-79.90793851286273,124.2931868453215,-16.845352434199217,13.167054233852781,4.590054721117572,-15.586210682773219,18.429151301183246,-20.382044089194718,5.901443042134459
OSP_3_27.08.2025_20250827_204400.WAV,555.5347,9.457406114017602e-305,100783.14659894795,10604.764172012434,0.0034946675845932023,0.6124672747672872,0.002165267,8194,-1108.001661854268,-212.3578233901777,-443.4344080119428,93.25381211083862,-107.45670038623196,130.55161820579738,-27.86804664177062,28.0675481079846,2.326279155862355,-1.8847016397397793,17.9911862692461,-14.481647059603482,3.3172442567702625
OSP_3_27.08.2025_20250827_204500.WAV,580.52625,1.9459101490553132,99644.02003001061,10594.736110731004,0.0035275932571301547,0.6118725066489362,0.0021426429,8216,-1077.5068462076154,-194.24798921081037,-404.5173994044556,100.17843108395233,-83.42097294005691,125.00058918933031,-17.961014630044815,15.579812822599338,4.016785087503272,-13.338610727015359,18.440319741473356,-20.0155987010553,5.382634264440587
OSP_3_27.08.2025_20250827_204600.WAV,533.77295,1.4864062971371204,98849.8777447074,10591.995859252427,0.003541998022900951,0.6111359291888298,0.0021211253,8242,-1114.8506994079105,-213.13119095489822,-449.38802930111206,91.45388658637931,-111.70807697334884,130.14849015605253,-30.03707099892031,29.427871695438807,2.252928163500704,0.10311228419513216,18.55822574001549,-13.142723150925553,3.531298561830032
OSP_3_27.08.2025_20250827_204700.WAV,550.79785,0.6924893005004196,104016.85584334859,10631.766931436709,0.003434580721029475,0.6155595495345745,0.0022516998,8241,-1078.0963609485163,-200.13097567088676,-411.33634018848124,100.37466090490639,-88.68335780122437,127.09118574689256,-19.963571900249395,17.974431828835844,3.141420665557008,-11.122973033734478,18.190934936783556,-18.409260582210422,4.833489651173259
OSP_3_27.08.2025_20250827_204800.WAV,598.32416,1.898763457232633,99839.9268780265,10593.658445068695,0.0035350135867354715,0.6117462807513298,0.0021587373,8257,-1019.1735131890887,-164.1312485562682,-336.46615986950195,107.38173362656616,-48.670321365918525,108.23608170638234,-9.666682304037149,-7.465499094015143,4.457765035085007,-26.536159112618535,21.13434626685923,-19.868421036998964,9.795601173537545
OSP_3_27.08.2025_20250827_204900.WAV,664.7689,1.8471466519912567,103183.55391779263,10592.498823355301,0.0035357848350269514,0.612004706200133,0.0022596358,8199,-1024.349375443463,-167.89592810677684,-345.4766835258314,106.9010303148159,-52.906952252851255,110.63165344123513,-9.948202385007313,-4.7483062469759725,4.078782752485367,-25.270895652101007,20.74718904193485,-20.324880337401638,9.46729335830715
OSP_3_27.08.2025_20250827_205000.WAV,558.6722,1.821070209368236,100743.68794594152,10604.278719717486,0.003513638909275469,0.612600383352726,0.0021735434,8219,-1072.8119581036258,-193.1880756357313,-400.21446722698613,101.13476674052735,-81.3975383579874,124.32999606197947,-17.571293054280424,14.253630030560286,4.052850720904102,-14.133048279299043,18.112850700993146,-19.912975459616707,5.631298473611825
OSP_3_27.08.2025_20250827_205100.WAV,805.16016,1.916659094644586,110535.04144894957,10593.21735959075,0.0035170743790015157,0.6121219716173537,0.0025468196,8248,-970.5676565242325,-143.39730903643635,-290.5524687580028,107.09740962432899,-31.29649253800173,92.36381209700286,-8.466080019200636,-21.18256520682394,5.333226254816357,-27.827998836523236,24.434702264919427,-14.5894251991583,9.86706717495863
OSP_3_27.08.2025_20250827_205200.WAV,668.08826,1.8945582876115479,105246.90769906864,10574.860774600229,0.003533281951274266,0.6100250893450798,0.0023272058,8243,-987.8477219010193,-150.3717219123618,-308.12404336482473,107.0179667038751,-37.11517784236893,98.49462161929624,-8.19261625933395,-16.437642097047558,5.024340827404384,-28.020522211872873,22.9908326302155,-16.94172279610198,10.18401908476014
OSP_3_27.08.2025_20250827_210300.WAV,760.3862,1.9069199615697683,109398.3621964841,10570.87115434193,0.0035572954839521607,0.610238063081782,0.0024773413,8190,-1008.1841054475487,-161.2095937222795,-334.12772452961906,105.8842787016171,-48.3660527373911,106.4927642246125,-9.117133974190569,-8.399347884955844,4.894355106591875,-26.03660134735746,21.298588479074198,-19.0181366952753,9.563494726244542
OSP_3_27.08.2025_20250827_210400.WAV,844.4066,1.9362522698217055,121010.61241659151,10580.427887547266,0.0035169117791372163,0.610977497506649,0.0029090124,8241,-969.4736247612421,-145.0033001325881,-295.7180631287788,106.87245742418838,-33.31678900930379,93.6267814888496,-8.434741366806167,-19.96553672480614,5.715237227629939,-27.55725443393049,24.1099530197162,-15.007817574581745,9.632770440408425
OSP_3_27.08.2025_20250827_210500.WAV,877.2544,1.8941670283748402,123110.38897054612,10562.694161144162,0.003533681490655751,0.6097123815658244,0.0029639471,8190,-923.4132381520739,-123.61056835064564,-250.65627645624653,102.83774424323883,-19.28161895714983,75.57729429631874,-7.941109053482981,-29.582280913485892,7.482297018872604,-24.946242808509435,26.232960916848953,-9.629474864431536,6.889495681641064
OSP_3_27.08.2025_20250827_210600.WAV,819.12195,1.794527295121942,122795.54564648545,10557.222740606758,0.00356972720906366,0.6098019863696809,0.00295629,8243,-891.8337943013444,-109.5778186350402,-220.8255068546135,98.22508575301907,-12.497118820439,63.09832482446798,-8.309994420712286,-33.51978616293121,9.861139759812914,-21.148422516415238,26.392272346539688,-6.8950678719030645,3.1201063164564067
OSP_3_27.08.2025_20250827_210700.WAV,859.666,1.9296933618321659,138950.79296484595,10548.237179133288,0.0035324716716082674,0.6096632937167553,0.0034846442,8258,-888.0885375615267,-111.30913988887276,-225.7588591755306,97.86270744598829,-14.08125202365114,65.45140736954387,-7.695149979849328,-32.65730088760403,9.327813705370742,-21.837585285928725,26.23544785176902,-7.081307319282427,3.3383889467973367
OSP_3_27.08.2025_20250827_210800.WAV,893.8656,1.914746436253614,151297.67107002964,10511.13298865019,0.0035060482769622083,0.6078056173121675,0.0038785401,8254,-886.5453761792348,-113.26513107629256,-234.41823534913965,97.13091016595452,-15.586079950342633,68.80846301029025,-7.457772095096055,-32.02285544029792,9.498238447718586,-22.13896062370983,25.77065475169768,-8.080099401980771,3.8154818995586344
OSP_3_27.08.2025_20250827_210900.WAV,867.2617,1.9187725393170183,143092.2473653591,10528.077660990974,0.0035240383700304036,0.6086572525349069,0.0035847805,8229,-923.7343624596729,-128.21072496136802,-266.746267305072,101.60094185679463,-24.444416467125382,81.38053102940826,-6.81154862451768,-26.52402568783192,7.258855545231865,-25.811771524252986,25.333706353125756,-11.04344628648026,7.623168734638037
